customer_id,registration_date,age,gender,city,loyalty_member,total_spend,purchase_count,avg_basket_value,days_since_last_purchase,product_categories_bought,online_ratio,satisfaction_score,customer_service_contacts,newsletter_subscriber,monthly_income_bracket,district_type,store_distance_km,referral_source,account_age_days,is_lapsed
MP04009,08-sie-2022,42,K,Wrocław,Tak,PLN 999.68,4,297.0,114,3,0.301,2.8,3,Nie,B,suburban,21.9,social_media,891,0
MP04010,20-maj-2022,34,M,Łódź,Nie,"PLN 3,444.56",13,272.31,40,4,0.348,3.4,3,Nie,B,urban,7.9,friend,971,0
MP04011,31-sty-2023,44,M,Poznań,Nie,PLN 591.67,2,315.37,33,1,0.293,3.4,4,Tak,C,suburban,7.8,social_media,715,0
MP04012,28-sie-2024,45,K,Szczecin,Tak,"PLN 3,494.04",10,311.4,17,3,0.313,4.0,4,Nie,,urban,4.6,friend,140,0
MP04013,30-sty-2024,37,K,Szczecin,Nie,PLN 79.80,2,35.0,540,1,0.03,1.2,4,Nie,C,urban,8.6,online_ad,351,0
MP04014,27-cze-2023,53,M,Łódź,Tak,"PLN 3,423.01",7,472.99,15,3,0.366,4.1,5,Nie,C,urban,7.2,online_ad,568,0
MP04015,16-lis-2022,57,K,Bydgoszcz,Nie,PLN 275.98,2,144.69,540,1,,2.2,4,Tak,A,rural,22.7,online_ad,791,0
MP04016,17-cze-2022,54,M,Kraków,Nie,PLN 185.56,2,81.55,194,1,0.387,2.7,4,Tak,A,urban,7.7,walk_in,943,0
MP04017,03-lis-2022,39,M,Białystok,Nie,"PLN 1,423.33",6,251.26,13,2,0.223,3.0,3,Nie dotyczy,D,urban,6.8,,804,0
MP04018,29-cze-2022,51,K,Gdynia,Nie,"PLN 4,502.11",12,421.89,21,4,0.223,3.5,3,Nie,E,rural,28.2,social_media,931,0
MP04019,05-sie-2022,43,M,Kraków,Tak,"PLN 1,300.35",6,257.69,13,3,,3.7,4,Nie,B,suburban,13.6,,894,0
MP04020,28-sty-2024,27,M,Lublin,Nie,PLN 70.57,2,35.0,540,1,0.114,1.3,5,Nie dotyczy,,urban,3.5,friend,353,1
MP04021,07-cze-2022,50,K,Białystok,Nie,PLN 607.58,4,176.05,175,1,0.258,3.3,3,Tak,A,urban,9.9,social_media,953,0
MP04022,07-mar-2022,44,K,Poznań,Tak,"PLN 3,518.45",13,243.06,61,3,0.392,3.4,3,Tak,D,rural,24.2,online_ad,1045,0
MP04023,24-sie-2023,73,M,Warszawa,Nie,"PLN 2,288.73",6,400.03,29,3,,3.5,3,Nie,,urban,8.4,,510,0
MP04024,20-lis-2022,59,K,Lublin,Tak,"PLN 6,680.80",15,496.48,13,3,,3.5,2,Tak,C,urban,5.5,social_media,787,0
MP04025,21-maj-2023,51,M,Wrocław,Tak,PLN 879.59,4,201.88,94,2,0.109,3.1,3,Nie,E,urban,8.9,walk_in,605,1
MP04026,15-cze-2022,45,K,Kraków,Nie,"PLN 1,013.14",5,189.36,17,1,0.293,3.7,3,Nie,B,urban,9.8,friend,945,0
MP04027,29-sie-2022,44,M,Gdańsk,Tak,"PLN 10,723.04",16,591.48,2,5,0.242,4.6,1,Nie,D,suburban,29.0,online_ad,870,0
MP04028,06-maj-2023,30,K,Wrocław,Tak,PLN 440.07,4,127.33,77,1,0.233,2.8,5,Tak,B,rural,57.7,social_media,620,0
MP04029,30-sty-2024,21,K,Warszawa,Tak,PLN 483.03,4,142.54,71,1,0.258,3.5,4,Tak,,urban,4.4,social_media,351,0
MP04030,07-kwi-2023,32,M,Gdynia,Nie,PLN 256.44,2,113.99,98,1,0.276,1.9,5,Nie dotyczy,B,rural,28.6,walk_in,649,0
MP04031,23-sie-2023,41,M,Kraków,Tak,"PLN 1,794.71",6,385.71,9,4,0.426,3.5,5,Nie,,suburban,13.0,online_ad,511,0
MP04032,02-sie-2023,18,M,Poznań,Nie,PLN 50.24,1,55.65,540,1,0.123,1.9,4,Nie dotyczy,,suburban,21.3,social_media,532,0
MP04033,01-lis-2022,35,K,Szczecin,Tak,"PLN 4,739.48",10,471.86,11,6,0.372,3.4,1,Nie,E,urban,3.7,walk_in,806,0
MP04034,13-lis-2022,39,K,Warszawa,Tak,"PLN 5,505.74",10,616.1,2,7,0.457,4.7,1,Tak,E,urban,4.6,walk_in,794,0
MP04035,20-kwi-2023,39,K,Bydgoszcz,Tak,"PLN 2,867.33",7,402.81,5,4,0.445,3.7,2,Tak,D,suburban,7.0,social_media,636,0
MP04036,18-lut-2022,34,K,Szczecin,Nie,"PLN 1,150.54",6,211.16,11,1,0.35,2.7,3,Nie,D,suburban,24.3,social_media,1062,0
MP04037,25-sty-2024,38,M,Poznań,Nie,PLN 38.61,1,35.0,540,1,0.1,2.5,4,Nie,A,urban,1.6,social_media,356,1
MP04038,10-lis-2023,63,K,Poznań,Nie,PLN 138.66,1,131.13,54,1,,1.9,4,Nie,A,urban,3.7,walk_in,432,0
MP04039,11-gru-2022,50,M,Gdynia,Nie,PLN 637.90,4,156.04,108,1,0.089,1.8,5,Nie,D,urban,6.1,friend,766,1
MP04040,22-lut-2023,35,K,Katowice,Tak,"PLN 2,050.66",10,211.06,53,2,0.19,2.0,4,Nie,B,urban,5.5,online_ad,693,0
MP04041,05-sty-2023,41,M,Warszawa,Tak,"PLN 2,044.14",7,318.34,34,2,0.132,3.7,2,Tak,B,urban,9.0,friend,741,0
MP04042,20-gru-2023,42,K,Łódź,Nie,PLN 996.03,4,251.72,17,4,0.231,3.8,2,Nie dotyczy,D,urban,6.8,social_media,392,0
MP04043,15-kwi-2024,33,M,Poznań,Nie,PLN 323.55,4,89.73,273,1,0.331,1.8,4,Nie,B,urban,8.0,online_ad,275,1
MP04044,12-maj-2022,33,M,Katowice,Nie,PLN 281.40,2,121.99,540,1,0.309,2.6,4,Nie,C,rural,30.2,friend,979,0
MP04045,06-kwi-2023,54,M,Białystok,Tak,"PLN 1,027.29",5,200.34,89,2,0.237,2.8,4,Tak,B,rural,21.6,walk_in,650,0
MP04046,29-sty-2022,37,K,Łódź,Nie,"PLN 8,286.86",15,593.79,1,7,0.559,4.5,3,Tak,E,urban,7.6,walk_in,1082,0
MP04047,18-maj-2023,29,M,Katowice,Tak,"PLN 3,726.08",7,473.04,4,3,0.486,4.3,3,Nie,C,urban,2.0,friend,608,0
MP04048,10-paź-2022,41,M,Łódź,Nie,PLN 412.87,4,103.6,275,1,0.225,1.7,5,Tak,D,urban,8.4,online_ad,828,0
MP04049,13-sty-2023,43,M,Kraków,Nie,"PLN 5,017.38",13,347.11,5,4,0.14,4.4,6,Nie dotyczy,D,urban,9.5,online_ad,733,0
MP04050,23-maj-2023,18,M,Gdańsk,Tak,PLN 434.78,4,97.97,130,1,0.507,1.5,3,Nie,A,rural,29.1,social_media,603,1
MP04051,30-gru-2022,42,K,Łódź,Tak,"PLN 13,898.95",17,790.0,3,7,0.517,4.5,2,Nie,E,urban,7.7,friend,747,0
MP04052,16-mar-2023,52,K,Gdańsk,Tak,"PLN 2,528.02",6,468.96,35,4,0.256,2.8,3,Tak,D,rural,36.9,social_media,671,0
MP04053,20-kwi-2024,47,K,Wrocław,Nie,PLN 882.04,4,231.25,58,2,0.42,3.6,4,Nie dotyczy,,urban,3.3,friend,270,0
MP04054,08-cze-2024,69,K,Białystok,Nie,PLN 223.29,1,173.48,390,1,0.094,2.8,4,Nie dotyczy,A,rural,36.6,social_media,221,0
MP04055,21-sty-2022,57,M,Gdynia,Nie,"PLN 5,146.34",11,489.43,2,5,0.584,4.5,3,Tak,E,suburban,21.2,friend,1090,0
MP04056,27-lut-2023,59,M,Kraków,Nie,PLN 359.49,5,73.41,376,1,0.034,2.4,6,Nie,C,suburban,29.7,friend,688,0
MP04057,18-lip-2024,76,K,Poznań,Nie,PLN 140.00,4,35.0,419,1,,2.2,5,Nie dotyczy,A,rural,30.0,online_ad,181,0
MP04058,11-sie-2023,51,K,Bydgoszcz,Nie,PLN 475.36,5,102.8,80,1,0.147,2.9,4,Tak,C,urban,7.2,social_media,523,0
MP04059,24-sie-2022,44,M,Warszawa,Tak,"PLN 2,091.45",5,395.99,26,4,0.331,3.5,4,Tak,D,urban,3.7,online_ad,875,0
MP04060,18-paź-2023,54,K,Białystok,Nie,"PLN 1,088.50",4,304.77,93,1,0.119,3.1,3,Nie dotyczy,A,urban,2.9,social_media,455,1
MP04061,20-cze-2022,35,M,Gdańsk,Nie,PLN 539.17,4,144.39,15,2,0.273,3.4,4,Nie,B,rural,46.6,online_ad,940,0
MP04062,07-lut-2022,43,M,Warszawa,Tak,"PLN 1,547.54",5,302.05,62,2,0.404,3.2,3,Nie dotyczy,E,rural,53.1,online_ad,1073,0
MP04063,29-lis-2023,34,M,Katowice,Nie,"PLN 4,027.70",10,411.01,5,4,0.463,5.0,4,Tak,,urban,7.3,walk_in,413,0
MP04064,25-lip-2023,47,K,Wrocław,Nie,"PLN 1,861.63",5,367.53,58,5,0.374,4.2,3,Nie,D,suburban,28.6,friend,540,0
MP04065,11-kwi-2024,34,K,Warszawa,Tak,"PLN 1,658.77",5,332.58,29,3,0.168,3.6,2,Nie,B,urban,1.5,friend,279,0
MP04066,22-sty-2023,34,M,Kraków,Nie,"PLN 1,012.57",5,223.47,211,1,0.056,2.2,3,Nie,A,urban,5.6,online_ad,724,1
MP04067,26-lip-2024,47,K,Lublin,Tak,"PLN 4,305.34",10,385.38,3,4,0.258,3.9,2,Nie dotyczy,B,suburban,12.3,social_media,173,0
MP04068,15-kwi-2023,40,K,Gdynia,Tak,PLN 45.36,1,41.56,290,1,0.125,2.7,4,Nie,,urban,8.3,,641,1
MP04069,22-mar-2024,19,M,Łódź,Tak,PLN 642.94,4,174.04,70,3,0.365,3.3,3,Nie dotyczy,A,urban,1.1,social_media,299,0
MP04070,03-maj-2022,25,K,Warszawa,Nie,PLN 208.13,2,100.24,109,1,0.269,2.1,8,Tak,E,suburban,9.4,walk_in,988,1
MP04071,30-kwi-2022,28,M,Warszawa,Tak,"PLN 3,041.37",7,452.23,3,4,0.564,3.4,2,Nie dotyczy,C,suburban,24.3,online_ad,991,0
MP04072,10-maj-2024,31,M,Szczecin,Tak,PLN 295.88,2,136.14,168,1,0.34,2.0,6,Nie,B,suburban,13.9,friend,250,1
MP04073,04-lip-2024,47,M,Łódź,Nie,PLN 112.57,1,105.33,86,2,0.175,2.7,3,Tak,D,urban,7.0,,195,0
MP04074,29-paź-2024,45,M,Wrocław,Tak,"PLN 1,339.42",4,304.28,10,4,0.212,2.8,5,Nie,D,urban,10.0,online_ad,78,0
MP04075,31-gru-2022,55,M,Łódź,Nie,"PLN 1,676.73",6,302.37,43,3,0.329,4.1,3,Tak,C,suburban,16.5,friend,746,0
MP04076,08-lut-2022,51,M,Wrocław,Nie,PLN 270.41,2,151.64,55,2,0.183,2.7,4,Tak,C,rural,41.6,walk_in,1072,0
MP04077,09-gru-2024,55,M,Szczecin,Tak,PLN 350.97,2,206.13,30,1,0.214,3.4,3,Nie dotyczy,E,urban,9.8,social_media,37,0
MP04078,27-paź-2023,49,K,Poznań,Tak,"PLN 2,234.98",6,306.83,10,4,0.435,3.6,3,Nie dotyczy,D,rural,52.3,online_ad,446,0
MP04079,09-paź-2022,45,K,Warszawa,Tak,"PLN 6,347.71",11,538.06,3,6,0.383,3.3,2,Tak,B,suburban,9.9,,829,0
MP04080,19-kwi-2024,55,M,Poznań,Nie,PLN 38.49,1,35.0,448,1,0.228,1.8,5,Tak,A,rural,55.2,social_media,271,1
MP04081,18-wrz-2024,53,M,Wrocław,Nie,PLN 74.54,2,42.1,158,1,0.0,1.8,4,Tak,A,suburban,17.9,online_ad,119,1
MP04082,18-lis-2022,47,M,Poznań,Tak,"PLN 1,411.91",5,268.72,51,1,0.285,2.4,3,Nie,B,urban,8.0,friend,789,0
MP04083,26-kwi-2024,57,K,Warszawa,Tak,PLN 665.95,4,193.08,43,3,0.163,3.5,4,Nie,,suburban,20.0,social_media,264,0
MP04084,15-maj-2024,18,K,Warszawa,Tak,"PLN 2,328.01",7,320.89,68,1,0.392,2.7,4,Nie,B,urban,2.7,walk_in,245,0
MP04085,11-lip-2023,39,M,Poznań,Nie,"PLN 1,712.62",6,284.97,81,2,0.32,2.4,5,Nie,C,urban,8.2,social_media,554,0
MP04086,29-lis-2023,38,K,Kraków,Tak,PLN 837.87,5,171.67,83,2,0.224,2.6,6,Nie dotyczy,D,urban,0.5,social_media,413,0
MP04087,02-lis-2022,56,K,Gdańsk,Nie,"PLN 6,581.72",12,573.34,1,4,0.299,4.7,4,Tak,C,urban,8.9,social_media,805,0
MP04088,15-paź-2024,61,K,Łódź,Nie,PLN 38.29,1,35.0,540,1,0.0,1.0,5,Tak,A,suburban,25.5,,92,1
MP04089,12-gru-2024,25,M,Kraków,Tak,PLN 70.00,2,35.0,222,2,0.305,2.2,4,Nie,C,rural,63.5,walk_in,34,0
MP04090,10-gru-2024,59,M,Szczecin,Nie,PLN 155.16,4,35.0,343,1,0.196,2.3,3,Nie dotyczy,D,urban,0.8,online_ad,36,1
MP04091,21-mar-2024,28,K,Wrocław,Nie,PLN 262.04,2,131.52,56,2,0.485,3.5,3,Nie,A,urban,4.7,social_media,300,0
MP04092,01-mar-2022,28,M,Warszawa,Tak,PLN 652.46,4,158.38,61,2,0.268,3.1,4,Nie dotyczy,A,rural,23.5,social_media,1051,0
MP04093,15-lut-2023,39,M,Białystok,Nie,"PLN 1,603.12",6,255.92,24,3,0.124,3.3,2,Nie dotyczy,A,urban,4.1,walk_in,700,0
MP04094,10-maj-2023,38,M,Wrocław,Nie,"PLN 2,098.97",6,337.42,66,2,0.359,3.5,5,Tak,E,urban,3.9,online_ad,616,0
MP04095,17-lis-2024,23,M,Katowice,Tak,PLN 71.28,2,35.0,141,1,0.048,1.3,6,Nie,,rural,44.9,social_media,59,1
MP04096,29-sie-2023,50,K,Kraków,Nie,PLN 41.03,1,35.0,540,1,0.198,1.4,6,Nie dotyczy,A,rural,36.9,social_media,505,1
MP04097,17-sie-2023,50,K,Katowice,Tak,"PLN 5,858.75",10,537.35,3,6,0.486,5.0,2,Tak,E,suburban,29.1,friend,517,0
MP04098,22-cze-2022,55,M,Białystok,Tak,"PLN 4,604.31",12,482.35,3,4,0.253,3.1,3,Nie,E,urban,3.1,social_media,938,0
MP04099,22-maj-2024,37,K,Warszawa,Nie,"PLN 1,900.30",7,276.07,30,1,0.082,1.7,7,Tak,,suburban,15.5,online_ad,238,0
MP04100,13-sty-2023,42,M,Poznań,Nie,"PLN 1,245.99",5,222.72,61,2,0.147,2.3,4,Nie,B,rural,50.0,online_ad,733,0
MP04101,24-kwi-2022,42,K,Szczecin,Tak,"PLN 9,164.84",19,515.92,1,7,0.529,4.4,5,Tak,E,rural,28.8,online_ad,997,0
MP04102,17-gru-2024,62,M,Poznań,Nie,PLN 35.01,1,35.0,477,1,,1.7,6,Tak,B,urban,7.4,social_media,29,0
MP04103,08-sie-2022,18,K,Wrocław,Tak,PLN 70.44,2,35.0,427,1,0.285,1.2,4,Nie,B,rural,50.4,online_ad,891,1
MP04104,01-lut-2022,31,K,Gdynia,Nie,"PLN 2,021.82",5,358.68,39,1,0.466,3.8,4,Nie,C,suburban,22.8,walk_in,1079,0
MP04105,09-kwi-2022,42,K,Bydgoszcz,Nie,"PLN 1,238.65",5,270.37,21,4,0.281,4.8,5,Tak,D,urban,6.9,online_ad,1012,0
MP04106,19-maj-2023,29,K,Gdynia,Nie,PLN 164.67,2,88.75,285,1,,1.8,4,Tak,A,urban,8.3,social_media,607,1
MP04107,06-maj-2022,39,M,Katowice,Nie,"PLN 5,470.07",11,477.95,15,3,0.515,3.3,3,Nie dotyczy,E,urban,10.0,friend,985,0
MP04108,13-lip-2024,,K,Białystok,Nie,PLN 949.43,5,184.79,38,1,0.303,2.6,3,Nie dotyczy,A,rural,17.8,walk_in,186,0
MP04109,22-lip-2023,34,K,Bydgoszcz,Tak,PLN 612.60,4,147.01,99,1,0.327,3.1,3,Nie,,urban,5.2,online_ad,543,0
MP04110,31-gru-2022,43,M,Szczecin,Nie,"PLN 1,912.93",5,372.97,40,3,0.24,3.4,3,Tak,E,suburban,25.3,social_media,746,0
MP04111,18-sty-2022,50,K,Katowice,Tak,"PLN 3,698.70",10,373.41,13,6,0.574,4.5,2,Nie,E,urban,0.5,social_media,1093,0
MP04112,17-cze-2023,39,M,Gdańsk,Nie,PLN 537.09,5,102.81,27,1,0.157,2.7,4,Nie,E,suburban,18.6,,578,0
MP04113,27-cze-2022,37,M,Warszawa,Nie,"PLN 2,089.60",7,293.69,11,2,0.295,3.6,5,Nie,E,urban,6.8,,933,0
MP04114,07-gru-2024,40,K,Gdańsk,Nie,PLN 388.29,2,198.09,47,1,0.331,4.0,4,Tak,C,rural,24.6,walk_in,39,0
MP04115,25-lis-2022,42,M,Warszawa,Nie,"PLN 2,162.61",7,310.52,16,2,0.314,3.5,2,Tak,D,suburban,15.0,friend,782,0
MP04116,12-cze-2023,21,M,Gdynia,Nie,PLN 226.39,5,47.32,196,1,0.23,2.3,4,Tak,C,suburban,24.7,social_media,583,0
MP04117,04-lut-2022,48,M,Szczecin,Nie,"PLN 1,175.34",5,249.18,50,3,0.12,3.4,2,Nie,D,suburban,6.7,walk_in,1076,0
MP04118,05-cze-2022,37,K,Poznań,Nie,"PLN 1,777.50",5,340.32,6,3,0.28,4.6,2,Tak,A,suburban,8.4,social_media,955,0
MP04119,27-sie-2022,57,K,Kraków,Nie,"PLN 1,632.77",6,303.9,56,2,0.49,3.8,4,Nie,C,rural,55.9,online_ad,872,0
MP04120,11-mar-2022,49,M,Poznań,Tak,"PLN 5,761.44",11,496.41,5,5,0.351,4.3,2,Nie,C,urban,8.2,online_ad,1041,0
MP04121,09-mar-2024,56,K,Łódź,Tak,PLN 214.28,2,109.45,130,1,0.288,2.4,4,Nie,C,rural,44.5,friend,312,0
MP04122,01-lis-2024,,K,Szczecin,Nie,PLN 347.53,2,175.21,178,1,0.186,3.1,3,Nie,C,urban,4.5,friend,75,0
MP04123,15-gru-2024,38,K,Gdańsk,Tak,"PLN 3,612.12",7,523.44,4,3,0.306,4.1,4,Nie,D,suburban,7.6,walk_in,31,0
MP04124,29-paź-2022,27,K,Poznań,Nie,"PLN 2,270.27",9,242.49,86,2,0.224,3.6,3,Tak,B,rural,55.6,social_media,809,0
MP04125,16-maj-2024,34,K,Kraków,Tak,PLN 914.77,4,204.48,42,2,0.376,3.0,4,Tak,B,rural,27.1,walk_in,244,0
MP04126,13-lip-2023,57,M,Poznań,Nie,"PLN 3,591.62",9,348.75,14,3,0.064,,4,Nie,E,urban,9.2,walk_in,552,0
MP04127,05-mar-2022,60,M,Wrocław,Nie,"PLN 1,083.48",5,199.94,112,1,0.322,2.0,4,Nie,,urban,7.9,friend,1047,0
MP04128,23-kwi-2022,28,K,Katowice,Nie,"PLN 1,522.91",7,11994.31,38,2,0.375,3.4,4,Nie,E,rural,19.0,friend,998,0
MP04129,30-sie-2023,37,M,Katowice,Nie,"PLN 3,377.29",7,453.47,2,6,0.398,3.3,3,Nie,E,urban,6.5,online_ad,504,0
MP04130,17-kwi-2023,41,M,Lublin,Tak,"PLN 2,748.20",9,364.28,17,3,0.246,4.1,3,Tak,C,rural,61.0,walk_in,639,0
MP04131,24-sty-2022,49,M,Łódź,Tak,"PLN 14,074.36",23,583.55,3,5,0.421,4.2,1,Tak,E,urban,8.9,online_ad,1087,0
MP04132,16-paź-2024,21,M,Warszawa,Nie,PLN 144.36,4,35.0,253,1,0.326,1.0,4,Nie,B,urban,6.3,social_media,91,0
MP04133,14-mar-2024,23,K,Gdynia,Nie,PLN 229.41,4,65.44,339,1,0.052,2.0,5,Nie,B,suburban,9.3,online_ad,307,0
MP04134,12-lip-2023,48,M,Gdynia,Nie,"PLN 2,897.90",7,434.17,16,4,0.336,4.3,2,Nie,C,urban,7.0,social_media,553,0
MP04135,16-gru-2024,,K,Warszawa,Nie,PLN 35.78,1,35.0,540,1,,1.0,6,Tak,A,urban,6.8,online_ad,30,1
MP04136,29-lis-2024,37,K,Szczecin,Nie,PLN 368.62,2,178.85,85,1,0.029,3.0,4,Nie,D,urban,6.1,online_ad,47,0
MP04137,02-gru-2024,44,M,Wrocław,Nie,PLN 216.63,1,201.22,22,2,,3.2,4,Tak,B,rural,28.3,online_ad,44,0
MP04138,21-paź-2022,,M,Warszawa,Nie,"PLN 2,562.18",6,376.71,35,2,0.137,3.7,4,Nie,D,suburban,27.5,social_media,817,0
MP04139,24-sie-2024,40,M,Gdynia,Tak,PLN 35.00,1,35.0,540,1,0.0,2.2,5,Nie,A,rural,40.1,online_ad,144,0
MP04140,14-lip-2023,38,M,Gdynia,Tak,PLN 601.96,5,132.45,112,1,0.254,2.3,6,Nie,E,urban,3.3,online_ad,551,1
MP04141,09-mar-2024,52,M,Gdynia,Nie,PLN 748.75,5,140.51,101,1,,,3,Nie,D,urban,2.9,friend,312,0
MP04142,01-sie-2024,45,K,Warszawa,Nie,PLN 447.65,2,202.92,29,2,0.22,2.1,3,Tak,B,urban,3.2,online_ad,167,0
MP04143,10-lip-2022,34,M,Poznań,Tak,"PLN 12,539.47",18,632.5,6,3,0.27,4.7,4,Tak,E,urban,4.9,friend,920,0
MP04144,14-maj-2023,42,M,Katowice,Nie,PLN 724.64,6,116.39,61,2,0.191,3.0,4,Tak,D,urban,2.7,social_media,612,0
MP04145,03-cze-2022,47,M,Szczecin,Tak,"PLN 3,373.58",7,415.47,7,5,,4.4,2,Nie dotyczy,E,urban,5.4,social_media,957,0
MP04146,13-lis-2022,63,M,Wrocław,Nie,"PLN 1,366.27",4,349.22,34,3,0.196,3.0,4,Nie dotyczy,E,urban,2.3,online_ad,794,0
MP04147,07-kwi-2023,51,M,Poznań,Nie,PLN 634.24,2,281.15,58,1,0.1,2.6,3,Nie,A,suburban,11.8,social_media,649,0
MP04148,27-lip-2024,57,K,Warszawa,Nie,"PLN 1,177.43",5,259.58,24,2,0.152,3.4,3,Nie,D,urban,1.6,online_ad,172,0
MP04149,04-sie-2024,35,M,Gdańsk,Nie,PLN 70.00,2,35.0,272,1,0.256,2.4,6,Tak,B,suburban,13.9,social_media,164,0
MP04150,12-mar-2023,36,M,Katowice,Nie,"PLN 1,742.59",5,384.74,14,4,0.368,3.2,3,Nie,E,urban,4.4,friend,675,0
MP04151,05-sty-2023,39,K,Warszawa,Nie,PLN 104.16,2,54.59,133,1,0.103,3.4,3,Tak,A,suburban,15.1,social_media,741,0
MP04152,11-sie-2023,40,K,Warszawa,Nie,"PLN 1,346.77",5,269.34,80,2,0.317,3.6,3,Tak,D,suburban,23.1,friend,523,0
MP04153,26-wrz-2024,30,K,Poznań,Nie,PLN 460.92,4,124.52,76,1,0.176,3.2,5,Nie,A,rural,39.2,online_ad,111,0
MP04154,05-gru-2024,57,M,Gdańsk,Nie,PLN 35.36,1,35.0,540,1,0.0,1.0,4,Tak,E,rural,49.7,online_ad,41,1
MP04155,17-wrz-2022,53,K,Łódź,Nie,"PLN 1,798.38",5,341.98,15,4,0.312,3.4,3,Nie,E,urban,0.8,friend,851,0
MP04156,04-sie-2022,38,M,Warszawa,Tak,"PLN 11,116.28",15,720.75,1,6,0.39,5.0,1,Nie,D,urban,4.6,social_media,895,0
MP04157,18-lut-2024,50,K,Lublin,Nie,PLN 148.19,2,74.92,168,1,0.066,1.5,3,Nie,D,rural,19.5,online_ad,332,0
MP04158,06-gru-2022,45,M,Kraków,Tak,"PLN 4,428.69",10,404.0,8,4,0.482,3.8,3,Nie,E,rural,38.1,online_ad,771,0
MP04159,18-sie-2022,51,K,Szczecin,Nie,"PLN 2,171.18",6,386.62,38,5,0.573,3.3,4,Tak,,suburban,20.4,friend,881,0
MP04160,17-lut-2022,26,K,Poznań,Nie,PLN 944.27,7,137.55,15,1,0.126,3.0,6,Nie,B,urban,8.1,walk_in,1063,0
MP04161,26-mar-2023,40,K,Wrocław,Tak,"PLN 3,989.42",9,463.67,2,4,0.31,3.9,3,Nie,B,suburban,18.8,friend,661,0
MP04162,14-mar-2023,41,M,Gdańsk,Nie,"PLN 1,271.57",6,201.41,80,1,0.336,2.2,3,Nie,A,rural,34.0,online_ad,673,0
MP04163,15-wrz-2023,49,K,Bydgoszcz,Nie,"PLN 2,754.41",9,316.83,10,3,0.219,,4,Nie dotyczy,B,urban,3.0,,488,0
MP04164,19-sie-2022,34,K,Gdańsk,Nie,PLN 72.24,2,35.0,540,1,0.059,1.6,5,Nie dotyczy,C,urban,9.6,social_media,880,0
MP04165,26-lut-2024,18,M,Poznań,Tak,"PLN 1,130.33",4,265.26,31,3,0.583,3.7,3,Nie,,rural,24.9,friend,324,0
MP04166,20-sty-2024,29,M,Wrocław,Tak,PLN 904.09,5,188.46,55,1,0.165,2.5,4,Nie dotyczy,A,suburban,6.1,walk_in,361,0
MP04167,29-maj-2023,41,M,Wrocław,Nie,"PLN 1,537.92",6,293.9,48,3,0.263,3.6,3,Tak,E,urban,1.7,walk_in,597,0
MP04168,30-lip-2022,43,M,Poznań,Nie,PLN 520.71,2,265.13,79,1,0.087,3.0,4,Nie dotyczy,B,urban,10.0,social_media,900,0
MP04169,17-lip-2023,62,K,Wrocław,Tak,"PLN 1,722.21",4,459.82,11,4,0.379,3.2,2,Nie dotyczy,C,suburban,27.7,friend,548,0
MP04170,14-sty-2024,49,M,Wrocław,Nie,PLN 425.13,4,112.04,55,1,0.016,3.7,4,Tak,C,suburban,13.0,online_ad,367,1
MP04171,21-lut-2023,43,K,Kraków,Nie,PLN 456.82,7,81.34,27,1,0.162,3.7,3,Nie,C,suburban,5.1,friend,694,0
MP04172,26-paź-2022,42,K,Bydgoszcz,Tak,"PLN 4,008.38",9,511.71,2,5,0.314,4.3,2,Nie,B,urban,7.8,walk_in,812,0
MP04173,16-lip-2023,55,K,Warszawa,Nie,"PLN 1,616.37",5,303.83,26,2,0.237,2.7,6,Nie,C,urban,3.4,walk_in,549,0
MP04174,02-lut-2023,35,K,Katowice,Tak,PLN 720.53,5,155.79,31,4,0.517,2.8,5,Tak,A,suburban,5.6,friend,713,0
MP04175,23-mar-2023,40,K,Gdańsk,Nie,PLN 319.60,5,58.51,134,1,0.239,2.0,6,Nie,A,urban,4.8,friend,664,1
MP04176,27-sty-2023,29,M,Warszawa,Nie,PLN 35.00,1,35.0,167,1,,2.3,6,Nie,A,urban,4.5,friend,719,1
MP04177,09-gru-2022,59,M,Szczecin,Nie,"PLN 2,547.66",6,408.71,10,3,0.318,3.6,2,Tak,D,suburban,14.0,friend,768,0
MP04178,28-lut-2024,47,K,Łódź,Nie,"PLN 1,067.29",4,272.34,83,1,0.26,2.9,5,Nie dotyczy,A,urban,6.7,walk_in,322,0
MP04179,27-maj-2023,34,K,Gdynia,Tak,"PLN 2,573.87",7,349.53,102,4,0.473,3.8,5,Nie,D,suburban,23.2,friend,599,0
MP04180,03-cze-2023,41,M,Gdynia,Nie,"PLN 1,316.86",6,224.02,28,3,0.394,3.4,3,Nie,D,urban,5.8,social_media,592,0
MP04181,21-gru-2023,48,K,Katowice,Nie,PLN 35.60,1,35.0,540,1,0.0,2.2,7,Nie dotyczy,C,suburban,5.3,walk_in,391,1
MP04182,09-lut-2023,39,K,Gdańsk,Nie,"PLN 1,212.49",4,275.95,36,1,0.359,2.9,3,Tak,C,suburban,5.6,friend,706,0
MP04183,04-maj-2022,36,M,Katowice,Nie,"PLN 1,088.39",6,174.81,155,3,0.284,3.7,5,Tak,D,suburban,27.0,social_media,987,0
MP04184,24-lip-2024,34,K,Szczecin,Tak,"PLN 3,628.78",9,426.69,12,4,0.414,4.8,3,Tak,E,rural,24.3,walk_in,175,0
