transaction_id,customer_id,transaction_date,store_id,product_category,amount,items_count,payment_method
T021320,MP04263,29-lip-2024,S01,Building Materials,334.1,4,card
T021321,MP04263,30-gru-2024,S06,Plumbing,363.49,5,card
T021322,MP04264,12-kwi-2024,S09,Lighting,35.0,1,cash
T021323,MP04265,01-lis-2023,S10,Building Materials,45.79,1,card
T021324,MP04265,07-lis-2023,S10,Building Materials,13.59,1,mobile
T021325,MP04265,04-gru-2023,S10,Building Materials,39.13,1,mobile
T021326,MP04265,29-mar-2024,S10,Building Materials,41.49,1,mobile
T021327,MP04266,24-gru-2024,S12,Lighting,29.67,1,online
T021328,MP04266,25-gru-2024,S12,Paint,195.86,2,card
T021329,MP04266,25-gru-2024,S04,Paint,354.87,2,online
T021330,MP04266,26-gru-2024,S12,Garden,1079.45,10,mobile
T021331,MP04266,29-gru-2024,S01,Paint,545.94,14,card
T021332,MP04266,07-sty-2025,S05,Paint,229.1,1,card
T021333,MP04267,29-mar-2023,S12,Paint,40.86,1,card
T021334,MP04267,03-wrz-2023,S12,Paint,29.14,1,mobile
T021335,MP04268,15-paź-2024,S04,Lighting,153.26,3,online
T021336,MP04268,15-paź-2024,S04,Lighting,185.24,2,card
T021337,MP04269,26-maj-2022,S01,Electrical,729.82,7,cash
T021338,MP04269,24-cze-2022,S01,Lighting,683.49,6,mobile
T021339,MP04269,03-wrz-2022,S01,Building Materials,825.14,20,card
T021340,MP04269,18-paź-2022,S01,Building Materials,373.85,3,online
T021341,MP04269,19-paź-2022,S01,Plumbing,154.26,2,card
T021342,MP04269,23-paź-2022,S01,Electrical,737.43,6,card
T021343,MP04269,21-lis-2022,S01,Flooring,931.31,20,card
T021344,MP04269,25-kwi-2023,S01,Building Materials,471.73,6,mobile
T021345,MP04269,21-sie-2023,S01,Building Materials,486.81,4,card
T021346,MP04269,26-sie-2023,S01,Flooring,1426.17,20,card
T021347,MP04269,15-kwi-2024,S01,Lighting,795.62,10,cash
T021348,MP04269,25-gru-2024,S01,Flooring,336.01,5,card
T021349,MP04269,12-sty-2025,S01,Plumbing,1086.72,7,card
T021350,MP04270,29-sie-2023,S01,Garden,459.09,12,mobile
T021351,MP04270,25-wrz-2023,S01,Garden,219.45,1,card
T021352,MP04270,13-sty-2024,S01,Garden,273.67,7,mobile
T021353,MP04270,28-sie-2024,S01,Garden,255.41,6,cash
T021354,MP04270,04-gru-2024,S01,Garden,52.72,1,online
T021355,MP04271,27-maj-2024,S05,Building Materials,28.1,1,card
T021356,MP04271,28-maj-2024,S12,Building Materials,140.59,2,card
T021357,MP04272,10-lis-2023,S11,Paint,1115.17,14,card
T021358,MP04272,27-mar-2024,S11,Paint,281.67,2,card
T021359,MP04272,12-wrz-2024,S11,Paint,121.79,1,online
T021360,MP04272,24-gru-2024,S11,Paint,280.98,5,card
T021361,MP04273,19-paź-2024,S02,Plumbing,81.51,1,card
T021362,MP04273,19-lis-2024,S02,Plumbing,367.19,3,mobile
T021363,MP04273,21-lis-2024,S02,Plumbing,211.08,1,online
T021364,MP04273,07-gru-2024,S02,Plumbing,246.37,2,cash
T021365,MP04274,29-sty-2024,S02,Building Materials,417.48,2,online
T021366,MP04274,07-wrz-2024,S02,Building Materials,199.02,1,card
T021367,MP04274,21-paź-2024,S02,Building Materials,273.49,3,online
T021368,MP04274,20-lis-2024,S02,Lighting,548.95,5,online
T021369,MP04274,09-gru-2024,S02,Lighting,491.89,3,mobile
T021370,MP04274,05-sty-2025,S02,Building Materials,236.15,2,card
T021371,MP04275,13-kwi-2022,S04,Building Materials,128.25,1,online
T021372,MP04275,07-gru-2022,S04,Flooring,430.36,13,card
T021373,MP04275,10-gru-2022,S04,Tools,121.68,1,cash
T021374,MP04275,23-gru-2024,S04,Flooring,201.95,1,mobile
T021375,MP04276,30-kwi-2024,S11,Garden,90.42,1,cash
T021376,MP04276,05-maj-2024,S11,Paint,179.59,1,card
T021377,MP04276,19-lip-2024,S11,Paint,134.91,1,card
T021378,MP04276,20-lip-2024,S11,Garden,88.66,1,card
T021379,MP04276,30-paź-2024,S11,Garden,233.57,2,card
T021380,MP04277,02-lip-2022,S04,Paint,280.55,6,online
T021381,MP04277,27-lip-2022,S04,Paint,111.25,1,online
T021382,MP04277,11-wrz-2022,S03,Paint,66.48,1,card
T021383,MP04277,19-wrz-2023,S04,Paint,270.34,4,cash
T021384,MP04277,30-kwi-2024,S04,Paint,224.52,2,cash
T021385,MP04277,08-wrz-2024,S04,Paint,106.49,1,card
T021386,MP04278,19-maj-2024,S08,Lighting,193.79,5,online
T021387,MP04278,08-lip-2024,S08,Lighting,143.98,3,card
T021388,MP04279,22-maj-2024,S04,Flooring,432.58,3,cash
T021389,MP04279,03-lip-2024,S04,Tools,61.83,1,card
T021390,MP04279,06-lip-2024,S04,Flooring,381.74,2,card
T021391,MP04279,06-gru-2024,S01,Flooring,168.72,1,online
T021392,MP04280,16-lip-2024,S05,Tools,35.0,1,online
T021393,MP04281,05-wrz-2024,S04,Tools,107.41,1,online
T021394,MP04282,09-wrz-2024,S09,Tools,68.25,1,card
T021395,MP04282,10-wrz-2024,S09,Tools,243.83,6,card
T021396,MP04283,30-mar-2023,S09,Electrical,520.87,15,cash
T021397,MP04283,03-paź-2023,S09,Electrical,616.6,4,card
T021398,MP04283,29-paź-2023,S09,Tools,149.38,3,cash
T021399,MP04283,12-kwi-2024,S09,Tools,152.54,1,card
T021400,MP04283,03-cze-2024,S09,Tools,362.5,7,cash
T021401,MP04283,12-lip-2024,S09,Tools,54.2,1,card
T021402,MP04283,16-gru-2024,S08,Tools,317.59,2,mobile
T021403,MP04284,28-lis-2023,S04,Building Materials,244.27,1,cash
T021404,MP04284,19-gru-2024,S06,Paint,288.55,2,online
T021405,MP04285,19-cze-2022,S02,Flooring,61.66,1,online
T021406,MP04285,05-paź-2022,S02,Flooring,34.85,1,card
T021407,MP04285,06-lis-2022,S02,Flooring,31.35,1,card
T021408,MP04285,24-mar-2024,S02,Flooring,12.14,1,cash
T021409,MP04286,09-maj-2024,S01,Paint,99.13,1,cash
T021410,MP04286,12-lip-2024,S01,Paint,158.05,1,online
T021411,MP04286,20-sie-2024,S01,Paint,331.47,9,card
T021412,MP04286,13-gru-2024,S01,Paint,229.12,3,cash
T021413,MP04287,30-mar-2024,S01,Lighting,229.0,1,card
T021414,MP04287,04-cze-2024,S12,Lighting,1038.16,11,card
T021415,MP04287,24-lip-2024,S01,Lighting,541.14,9,card
T021416,MP04287,01-sie-2024,S01,Tools,741.64,20,online
T021417,MP04287,09-sie-2024,S06,Lighting,396.57,3,online
T021418,MP04287,30-sie-2024,S01,Tools,954.45,20,card
T021419,MP04287,03-wrz-2024,S05,Garden,616.91,6,online
T021420,MP04287,24-wrz-2024,S01,Lighting,121.73,1,mobile
T021421,MP04287,16-paź-2024,S01,Flooring,140.22,1,card
T021422,MP04287,06-sty-2025,S01,Tools,65.9,1,cash
T021423,MP04288,04-cze-2024,S01,Paint,54.6,1,mobile
T021424,MP04288,05-cze-2024,S01,Paint,22.47,1,card
T021425,MP04288,05-cze-2024,S01,Paint,65.84,1,card
T021426,MP04288,05-cze-2024,S01,Paint,9.25,1,online
T021427,MP04289,10-cze-2024,S01,Electrical,290.08,3,card
T021428,MP04289,25-sie-2024,S01,Electrical,276.31,5,cash
T021429,MP04289,17-wrz-2024,S01,Lighting,402.08,3,card
T021430,MP04289,22-lis-2024,S01,Lighting,289.34,2,mobile
T021431,MP04290,17-mar-2023,S07,Lighting,451.66,3,card
T021432,MP04290,06-maj-2023,S07,Lighting,397.17,8,card
T021433,MP04290,01-paź-2023,S09,Garden,197.2,2,mobile
T021434,MP04290,29-paź-2023,S07,Garden,906.38,11,mobile
T021435,MP04290,06-lut-2024,S07,Lighting,246.49,1,cash
T021436,MP04290,20-lut-2024,S07,Garden,232.84,1,online
T021437,MP04290,17-cze-2024,S07,Garden,169.14,3,card
T021438,MP04290,17-cze-2024,S05,Garden,166.98,2,online
T021439,MP04290,04-gru-2024,S07,Lighting,340.41,2,card
T021440,MP04291,21-paź-2022,S02,Paint,129.25,2,online
T021441,MP04291,06-gru-2022,S10,Plumbing,516.55,6,online
T021442,MP04291,25-sty-2023,S10,Paint,598.35,15,cash
T021443,MP04291,12-maj-2023,S10,Plumbing,484.26,4,cash
T021444,MP04291,16-cze-2023,S10,Garden,364.07,4,card
T021445,MP04291,09-lip-2023,S10,Paint,296.38,3,mobile
T021446,MP04291,02-lis-2023,S10,Paint,17.61,1,card
T021447,MP04291,28-gru-2023,S10,Plumbing,180.92,2,card
T021448,MP04291,16-lis-2024,S10,Paint,135.8,2,mobile
T021449,MP04292,15-paź-2024,S08,Lighting,278.21,2,card
T021450,MP04292,16-paź-2024,S08,Lighting,186.22,2,card
T021451,MP04292,16-paź-2024,S08,Lighting,224.0,1,card
T021452,MP04292,16-paź-2024,S08,Lighting,108.49,1,cash
T021453,MP04292,16-paź-2024,S08,Lighting,271.96,3,cash
T021454,MP04293,03-wrz-2023,S09,Tools,149.95,1,online
T021455,MP04293,10-sty-2024,S08,Tools,833.09,5,card
T021456,MP04293,11-lip-2024,S08,Tools,35.36,1,cash
T021457,MP04293,16-lip-2024,S08,Tools,11.47,1,cash
T021458,MP04293,16-gru-2024,S04,Tools,281.47,4,mobile
T021459,MP04294,26-paź-2023,S12,Building Materials,145.62,2,cash
T021460,MP04294,29-lis-2024,S12,Building Materials,65.97,1,card
T021461,MP04295,29-paź-2024,S03,Flooring,71.16,1,cash
T021462,MP04295,28-lis-2024,S07,Flooring,61.91,1,online
T021463,MP04296,25-gru-2024,S02,Lighting,35.26,1,cash
T021464,MP04296,25-gru-2024,S02,Lighting,70.55,1,online
T021465,MP04297,28-wrz-2023,S01,Tools,167.14,1,card
T021466,MP04297,14-wrz-2024,S01,Flooring,752.39,12,card
T021467,MP04297,16-wrz-2024,S01,Electrical,510.3,4,card
T021468,MP04297,01-sty-2025,S01,Tools,98.59,1,card
T021469,MP04298,27-kwi-2024,S01,Garden,36.24,1,card
T021470,MP04299,02-cze-2023,S11,Lighting,150.32,1,card
T021471,MP04299,14-gru-2024,S11,Electrical,700.36,7,card
T021472,MP04300,14-cze-2022,S01,Paint,281.57,4,mobile
T021473,MP04300,08-lip-2022,S01,Paint,207.45,5,card
T021474,MP04300,21-lip-2022,S02,Paint,105.32,1,online
T021475,MP04300,15-sie-2022,S09,Paint,374.63,3,card
T021476,MP04300,14-cze-2023,S01,Paint,562.64,9,mobile
T021477,MP04300,12-wrz-2023,S01,Paint,89.35,1,cash
T021478,MP04300,03-sty-2024,S10,Paint,563.91,14,cash
T021479,MP04300,22-lut-2024,S01,Paint,192.76,1,card
T021480,MP04300,28-maj-2024,S01,Paint,150.42,1,mobile
T021481,MP04300,03-lip-2024,S01,Paint,480.95,8,card
T021482,MP04300,06-sty-2025,S11,Paint,231.76,3,cash
T021483,MP04301,07-sty-2023,S03,Building Materials,481.55,4,mobile
T021484,MP04301,09-lut-2023,S03,Plumbing,496.0,5,cash
T021485,MP04301,26-lut-2023,S03,Paint,163.74,3,card
T021486,MP04301,05-lis-2023,S12,Plumbing,357.15,7,cash
T021487,MP04301,13-lis-2023,S03,Tools,343.14,3,card
T021488,MP04301,19-sty-2024,S03,Plumbing,1369.63,17,online
T021489,MP04301,20-sty-2024,S03,Plumbing,333.32,3,card
T021490,MP04301,10-kwi-2024,S03,Plumbing,58.2,1,online
T021491,MP04301,19-paź-2024,S03,Tools,200.75,2,online
T021492,MP04301,29-gru-2024,S03,Building Materials,539.44,4,cash
T021493,MP04302,09-kwi-2024,S05,Garden,213.72,2,cash
T021494,MP04302,30-maj-2024,S05,Building Materials,61.36,1,card
T021495,MP04302,21-sie-2024,S05,Building Materials,279.7,2,online
T021496,MP04302,14-gru-2024,S05,Building Materials,59.01,1,online
T021497,MP04303,03-lut-2023,S06,Electrical,76.94,1,card
T021498,MP04303,20-maj-2024,S03,Electrical,77.23,1,card
T021499,MP04304,09-kwi-2022,S06,Lighting,456.31,12,card
T021500,MP04304,27-lip-2022,S06,Electrical,222.17,3,online
T021501,MP04304,05-cze-2024,S06,Electrical,126.54,2,card
T021502,MP04304,29-cze-2024,S06,Electrical,182.62,3,card
T021503,MP04304,17-lip-2024,S06,Lighting,321.87,3,card
T021504,MP04304,03-sty-2025,S06,Electrical,102.48,1,cash
T021505,MP04305,09-kwi-2024,S09,Flooring,542.62,4,card
T021506,MP04305,18-maj-2024,S09,Plumbing,586.89,4,card
T021507,MP04305,19-maj-2024,S09,Flooring,510.71,4,card
T021508,MP04305,20-maj-2024,S09,Tools,613.55,6,mobile
T021509,MP04305,21-lip-2024,S09,Plumbing,925.59,10,card
T021510,MP04305,08-sie-2024,S09,Plumbing,74.86,1,card
T021511,MP04305,24-sie-2024,S11,Tools,69.74,1,card
T021512,MP04305,03-gru-2024,S09,Lighting,449.03,5,mobile
T021513,MP04305,06-sty-2025,S09,Flooring,683.72,6,online
T021514,MP04306,05-cze-2024,S06,Plumbing,148.16,2,online
T021515,MP04306,29-sie-2024,S06,Plumbing,76.6,1,mobile
T021516,MP04307,25-mar-2024,S11,Building Materials,10.12,1,card
T021517,MP04307,25-mar-2024,S11,Building Materials,47.05,1,online
T021518,MP04307,25-mar-2024,S11,Building Materials,38.13,1,online
T021519,MP04307,25-mar-2024,S11,Building Materials,96.02,1,online
T021520,MP04308,12-cze-2024,S01,Plumbing,483.84,4,online
T021521,MP04308,26-gru-2024,S06,Plumbing,58.29,1,online
T021522,MP04309,18-lip-2024,S04,Building Materials,629.45,15,cash
T021523,MP04309,14-wrz-2024,S11,Electrical,405.37,6,online
T021524,MP04309,04-paź-2024,S11,Building Materials,495.87,4,card
T021525,MP04309,17-paź-2024,S11,Electrical,41.75,1,card
T021526,MP04309,24-lis-2024,S11,Lighting,680.41,4,mobile
T021527,MP04309,31-gru-2024,S11,Building Materials,610.62,6,online
T021528,MP04310,01-lis-2023,S11,Building Materials,759.17,5,cash
T021529,MP04310,08-lis-2023,S06,Plumbing,395.01,2,mobile
T021530,MP04310,28-gru-2023,S11,Tools,326.23,4,online
T021531,MP04310,19-kwi-2024,S01,Flooring,154.84,3,online
T021532,MP04310,27-maj-2024,S11,Tools,1420.31,10,mobile
T021533,MP04310,13-wrz-2024,S09,Flooring,343.27,4,card
T021534,MP04310,16-paź-2024,S06,Building Materials,790.94,7,cash
T021535,MP04310,01-lis-2024,S06,Flooring,718.29,7,online
T021536,MP04310,25-lis-2024,S10,Building Materials,162.21,2,card
T021537,MP04310,26-lis-2024,S06,Tools,154.37,1,cash
T021538,MP04310,09-sty-2025,S06,Flooring,285.56,6,mobile
T021539,MP04311,31-paź-2023,S02,Lighting,695.39,7,cash
T021540,MP04311,02-maj-2024,S02,Tools,298.94,4,card
T021541,MP04311,09-maj-2024,S02,Garden,483.79,4,cash
T021542,MP04311,02-cze-2024,S02,Tools,301.9,2,card
T021543,MP04311,22-wrz-2024,S02,Paint,895.24,7,card
T021544,MP04311,22-wrz-2024,S02,Lighting,334.33,5,online
T021545,MP04311,06-sty-2025,S02,Tools,253.18,3,card
T021546,MP04312,29-lip-2024,S12,Garden,12.99,1,online
T021547,MP04312,30-lip-2024,S12,Garden,57.01,1,online
T021548,MP04313,16-mar-2023,S12,Paint,45.54,1,online
T021549,MP04313,13-sie-2024,S12,Paint,72.47,1,cash
T021550,MP04314,16-lip-2022,S04,Plumbing,163.82,4,card
T021551,MP04314,24-sty-2023,S11,Plumbing,80.24,1,mobile
T021552,MP04314,24-maj-2023,S11,Garden,158.76,1,cash
T021553,MP04314,10-cze-2023,S11,Plumbing,365.08,4,card
T021554,MP04314,10-sie-2023,S11,Garden,34.14,1,online
T021555,MP04314,23-paź-2023,S11,Garden,109.0,1,cash
T021556,MP04314,26-kwi-2024,S11,Garden,217.67,5,mobile
T021557,MP04314,18-cze-2024,S12,Plumbing,64.46,1,card
T021558,MP04314,25-sie-2024,S09,Plumbing,38.23,1,card
T021559,MP04314,02-gru-2024,S11,Plumbing,185.64,1,online
T021560,MP04315,25-kwi-2024,S11,Flooring,181.77,4,card
T021561,MP04315,26-maj-2024,S07,Flooring,353.43,4,card
T021562,MP04315,04-cze-2024,S11,Flooring,397.01,2,online
T021563,MP04315,30-wrz-2024,S11,Flooring,177.61,1,card
T021564,MP04316,30-sty-2024,S07,Garden,445.38,10,card
T021565,MP04316,17-sie-2024,S03,Lighting,229.33,5,card
T021566,MP04316,13-wrz-2024,S03,Building Materials,414.34,8,card
T021567,MP04316,06-gru-2024,S06,Garden,271.15,2,card
T021568,MP04317,08-gru-2024,S02,Building Materials,48.09,1,mobile
T021569,MP04317,08-gru-2024,S02,Building Materials,56.24,1,card
T021570,MP04317,08-gru-2024,S02,Building Materials,2.5,1,online
T021571,MP04317,09-gru-2024,S02,Building Materials,48.38,1,online
T021572,MP04318,28-lut-2024,S02,Lighting,64.66,1,cash
T021573,MP04318,12-lis-2024,S02,Tools,51.91,1,card
T021574,MP04319,09-sie-2024,S10,Lighting,58.35,1,card
T021575,MP04319,08-wrz-2024,S11,Lighting,220.98,4,card
T021576,MP04319,05-paź-2024,S11,Plumbing,21.06,1,card
T021577,MP04319,01-gru-2024,S11,Plumbing,282.51,3,card
T021578,MP04319,08-gru-2024,S04,Building Materials,45.14,1,cash
T021579,MP04320,06-kwi-2023,S10,Paint,284.45,3,cash
T021580,MP04320,12-mar-2024,S10,Paint,49.68,1,card
T021581,MP04320,11-kwi-2024,S10,Paint,64.22,1,online
T021582,MP04320,28-cze-2024,S10,Paint,134.25,2,card
T021583,MP04320,20-paź-2024,S10,Paint,86.16,1,mobile
T021584,MP04321,01-sty-2024,S12,Plumbing,37.72,1,online
T021585,MP04321,06-sty-2024,S12,Plumbing,19.04,1,online
T021586,MP04321,27-kwi-2024,S11,Plumbing,42.93,1,card
T021587,MP04321,27-cze-2024,S12,Plumbing,61.33,1,mobile
T021588,MP04321,25-wrz-2024,S12,Plumbing,13.98,1,online
T021589,MP04322,30-maj-2023,S07,Lighting,356.62,5,online
T021590,MP04322,01-paź-2023,S11,Lighting,1046.86,7,card
T021591,MP04322,15-lis-2023,S11,Electrical,466.1,5,card
T021592,MP04322,03-mar-2024,S11,Electrical,481.38,3,card
T021593,MP04322,01-cze-2024,S11,Electrical,183.66,1,online
T021594,MP04322,02-cze-2024,S11,Electrical,22.15,1,card
T021595,MP04322,09-sty-2025,S11,Lighting,27.62,1,online
T021596,MP04323,20-lip-2023,S07,Electrical,52.31,1,card
T021597,MP04323,06-lis-2023,S07,Electrical,42.37,1,card
T021598,MP04323,14-wrz-2024,S02,Electrical,51.92,1,card
T021599,MP04323,25-lis-2024,S07,Electrical,154.05,1,cash
T021600,MP04324,31-paź-2022,S01,Paint,299.76,7,cash
T021601,MP04324,22-mar-2023,S01,Tools,238.65,1,mobile
T021602,MP04324,11-kwi-2023,S01,Electrical,339.24,9,online
T021603,MP04324,01-sty-2025,S01,Paint,746.17,16,mobile
T021604,MP04325,29-lis-2024,S01,Flooring,56.51,1,card
T021605,MP04325,30-lis-2024,S01,Flooring,54.41,1,online
T021606,MP04326,16-paź-2023,S04,Electrical,805.6,16,card
T021607,MP04326,15-kwi-2024,S04,Lighting,304.19,9,mobile
T021608,MP04326,06-cze-2024,S04,Lighting,441.72,3,mobile
T021609,MP04326,30-sie-2024,S03,Lighting,608.62,4,online
T021610,MP04326,18-gru-2024,S04,Plumbing,716.46,7,card
T021611,MP04327,28-sie-2024,S09,Garden,737.54,7,cash
T021612,MP04327,30-wrz-2024,S09,Lighting,799.32,7,card
T021613,MP04327,27-paź-2024,S09,Paint,162.23,3,online
T021614,MP04327,12-lis-2024,S09,Garden,262.66,8,online
T021615,MP04327,03-gru-2024,S09,Paint,962.74,20,online
T021616,MP04327,12-sty-2025,S12,Garden,330.34,5,mobile
T021617,MP04328,27-paź-2023,S01,Tools,372.92,3,card
T021618,MP04328,20-lip-2024,S01,Tools,233.77,3,mobile
T021619,MP04329,16-kwi-2022,S11,Electrical,352.67,9,cash
T021620,MP04329,24-wrz-2022,S06,Electrical,236.22,2,cash
T021621,MP04329,06-lis-2023,S01,Electrical,565.41,3,online
T021622,MP04329,15-lis-2023,S09,Garden,577.56,6,card
T021623,MP04329,03-gru-2023,S11,Garden,193.3,1,online
T021624,MP04329,09-kwi-2024,S11,Garden,35.21,1,card
T021625,MP04329,24-gru-2024,S11,Garden,19.21,1,online
T021626,MP04330,11-wrz-2024,S07,Paint,434.99,3,card
T021627,MP04330,22-paź-2024,S07,Paint,610.55,6,card
T021628,MP04330,07-lis-2024,S07,Paint,232.91,2,mobile
T021629,MP04330,13-gru-2024,S07,Paint,290.7,2,online
T021630,MP04331,07-lip-2023,S07,Lighting,241.81,1,online
T021631,MP04331,21-lip-2023,S03,Lighting,226.21,3,online
T021632,MP04331,06-sie-2023,S11,Lighting,90.29,1,card
T021633,MP04331,14-sie-2023,S03,Lighting,358.9,2,online
T021634,MP04331,04-paź-2024,S03,Lighting,186.92,5,online
T021635,MP04332,19-lis-2022,S11,Tools,89.03,1,card
T021636,MP04332,15-cze-2023,S11,Tools,60.42,1,card
T021637,MP04332,20-sie-2023,S11,Tools,131.55,1,online
T021638,MP04332,20-mar-2024,S11,Tools,121.19,1,mobile
T021639,MP04333,10-sie-2024,S06,Tools,220.28,1,card
T021640,MP04333,19-sie-2024,S06,Tools,531.82,9,card
T021641,MP04333,19-paź-2024,S06,Lighting,132.44,2,online
T021642,MP04333,30-lis-2024,S06,Lighting,50.37,1,card
T021643,MP04334,12-paź-2024,S08,Paint,325.77,5,card
T021644,MP04334,16-paź-2024,S11,Plumbing,646.86,7,card
T021645,MP04334,09-lis-2024,S08,Electrical,143.27,1,card
T021646,MP04334,06-sty-2025,S05,Paint,106.9,1,card
T021647,MP04335,28-paź-2024,S12,Building Materials,391.83,3,card
T021648,MP04335,30-paź-2024,S03,Building Materials,18.14,1,online
T021649,MP04335,10-lis-2024,S03,Building Materials,606.69,10,card
T021650,MP04335,17-lis-2024,S03,Building Materials,365.36,3,cash
T021651,MP04335,22-lis-2024,S04,Building Materials,521.74,3,card
T021652,MP04336,14-cze-2023,S04,Lighting,143.88,1,card
T021653,MP04336,11-lip-2023,S04,Plumbing,189.6,2,mobile
T021654,MP04336,07-wrz-2023,S04,Lighting,60.5,1,card
T021655,MP04336,21-lis-2023,S04,Lighting,641.01,7,card
T021656,MP04336,14-gru-2023,S04,Lighting,228.93,6,card
T021657,MP04336,24-sty-2024,S10,Lighting,325.61,3,card
T021658,MP04336,08-kwi-2024,S04,Lighting,228.47,4,mobile
T021659,MP04336,01-sie-2024,S04,Plumbing,452.92,5,mobile
T021660,MP04336,29-lis-2024,S04,Lighting,614.22,6,online
T021661,MP04337,30-kwi-2024,S01,Paint,135.37,1,online
T021662,MP04337,19-maj-2024,S01,Paint,174.94,1,cash
T021663,MP04338,21-mar-2023,S05,Flooring,60.6,1,online
T021664,MP04338,16-mar-2024,S05,Flooring,176.09,1,online
T021665,MP04338,18-sie-2024,S05,Flooring,83.4,2,cash
T021666,MP04338,15-lis-2024,S05,Flooring,166.14,1,card
T021667,MP04339,12-kwi-2024,S09,Garden,77.5,1,mobile
T021668,MP04339,05-maj-2024,S09,Garden,147.96,1,card
T021669,MP04339,02-lip-2024,S09,Garden,120.51,3,mobile
T021670,MP04339,27-sie-2024,S09,Garden,340.15,2,card
T021671,MP04339,13-lis-2024,S02,Garden,177.25,1,card
T021672,MP04340,23-wrz-2023,S12,Garden,159.93,1,cash
T021673,MP04340,10-lis-2023,S09,Electrical,92.21,2,card
T021674,MP04340,12-kwi-2024,S12,Garden,520.01,5,card
T021675,MP04340,24-maj-2024,S12,Garden,333.27,4,mobile
T021676,MP04340,13-lip-2024,S12,Garden,269.47,3,cash
T021677,MP04340,31-gru-2024,S12,Electrical,241.6,6,card
T021678,MP04341,30-mar-2022,S11,Electrical,273.73,1,cash
T021679,MP04341,14-lip-2022,S11,Flooring,352.97,4,card
T021680,MP04341,06-mar-2024,S11,Flooring,372.59,4,online
T021681,MP04341,22-lis-2024,S12,Electrical,316.96,3,mobile
T021682,MP04342,26-maj-2023,S01,Lighting,414.03,3,card
T021683,MP04342,28-maj-2023,S01,Electrical,284.39,3,online
T021684,MP04342,05-cze-2023,S01,Tools,133.4,3,mobile
T021685,MP04342,04-paź-2023,S11,Flooring,405.23,2,card
T021686,MP04342,21-paź-2023,S01,Electrical,322.39,2,cash
T021687,MP04342,01-gru-2023,S01,Lighting,430.39,5,cash
T021688,MP04342,22-sty-2024,S01,Tools,982.58,20,online
T021689,MP04342,13-cze-2024,S04,Electrical,260.73,1,mobile
T021690,MP04342,20-sie-2024,S01,Electrical,645.03,8,cash
T021691,MP04342,02-wrz-2024,S01,Flooring,473.5,8,card
T021692,MP04342,08-sty-2025,S01,Tools,1425.4,17,online
T021693,MP04343,06-sie-2023,S12,Electrical,694.5,7,mobile
T021694,MP04343,19-wrz-2023,S12,Electrical,56.59,1,mobile
T021695,MP04343,04-cze-2024,S12,Garden,29.76,1,online
T021696,MP04343,21-lis-2024,S12,Tools,280.29,3,online
T021697,MP04344,28-paź-2022,S01,Electrical,1323.6,12,online
T021698,MP04344,11-lis-2023,S01,Flooring,390.34,7,card
T021699,MP04344,28-lis-2023,S12,Plumbing,245.96,2,online
T021700,MP04344,11-gru-2023,S01,Lighting,223.45,2,card
T021701,MP04344,27-lip-2024,S01,Electrical,620.13,14,cash
T021702,MP04344,13-sty-2025,S01,Flooring,388.43,5,card
T021703,MP04345,07-maj-2024,S01,Building Materials,37.83,1,cash
T021704,MP04346,15-sie-2023,S09,Tools,152.84,1,cash
T021705,MP04346,06-gru-2023,S03,Tools,555.14,5,card
T021706,MP04346,19-mar-2024,S09,Tools,379.49,3,cash
T021707,MP04346,29-kwi-2024,S09,Tools,180.9,3,online
T021708,MP04346,20-gru-2024,S09,Tools,176.78,4,card
T021709,MP04347,28-cze-2022,S11,Plumbing,195.47,1,card
T021710,MP04347,21-lip-2022,S11,Plumbing,356.03,2,cash
T021711,MP04347,10-paź-2023,S11,Plumbing,57.02,1,cash
T021712,MP04347,22-sie-2024,S11,Garden,97.29,1,online
T021713,MP04348,06-sie-2022,S05,Electrical,377.09,3,online
T021714,MP04348,16-kwi-2023,S12,Flooring,727.27,20,mobile
T021715,MP04348,23-lut-2024,S12,Building Materials,1206.1,10,mobile
T021716,MP04348,18-maj-2024,S12,Paint,465.87,4,cash
T021717,MP04348,17-lip-2024,S12,Tools,530.63,6,card
T021718,MP04348,06-paź-2024,S12,Electrical,1974.2,20,online
T021719,MP04348,11-sty-2025,S06,Electrical,275.02,7,card
T021720,MP04349,30-kwi-2024,S10,Building Materials,211.03,4,card
T021721,MP04349,03-lip-2024,S10,Building Materials,404.2,6,mobile
T021722,MP04349,03-lip-2024,S07,Paint,211.35,1,cash
T021723,MP04349,22-sie-2024,S10,Paint,177.06,2,card
T021724,MP04350,01-wrz-2023,S02,Lighting,191.14,1,online
T021725,MP04350,04-lis-2023,S10,Lighting,185.59,1,card
T021726,MP04350,23-lis-2023,S02,Lighting,162.94,4,card
T021727,MP04350,16-sty-2024,S04,Paint,358.11,2,cash
T021728,MP04350,24-lut-2024,S02,Flooring,466.6,3,card
T021729,MP04350,24-gru-2024,S02,Flooring,502.32,3,cash
T021730,MP04351,29-lut-2024,S01,Plumbing,214.75,5,online
T021731,MP04351,30-mar-2024,S07,Plumbing,179.64,5,online
T021732,MP04351,30-cze-2024,S01,Plumbing,125.0,1,online
T021733,MP04351,30-lip-2024,S01,Plumbing,211.74,2,card
T021734,MP04352,09-lut-2024,S01,Plumbing,146.09,1,online
T021735,MP04352,23-mar-2024,S01,Electrical,399.19,3,card
T021736,MP04352,16-sie-2024,S01,Paint,311.16,2,card
